Class,TextLength,2e,account,bank,br,div,kin,mail,million,money,mr,nbsp,security,state,strong,sum,time,transaction,transfer,united,years
0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1034,0,10.082874,23.073233,0,0,0,0,10.734952,0,12.674459,0,0,0,0,0,0,11.957344,27.251467,0,0
1,3871,0,32.234039,28.511621,24.824368,23.200985,0,21.686787,30.508284,36.733768,5.347549,31.471111,0,0,0,11.957344,0,23.914688,27.251467,26.593904,0
1,1075,0,10.082874,0,0,0,0,0,10.734952,0,0,0,10.957344,10.957344,0,0,0,11.957344,0,11.220378,0
0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2028,0,0,0,0,0,0,0,21.469904,25.084612,0,0,25.970476,10.957344,0,0,9.082874,0,0,11.220378,30.909286
0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.957344
1,2629,0,20.165749,23.073233,0,0,30.654306,0,0,29.727064,5.347549,0,0,0,0,23.914688,0,23.914688,21.084612,0,11.957344
1,1024,0,0,0,0,0,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,11.220378,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,143,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94,0,0,0,0,0,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1920,34.914169,0,0,0,0,0,0,0,0,10.695099,0,0,0,0,0,9.082874,0,0,0,0
1,3361,0,28.655106,9.734952,0,0,0,0,10.734952,0,0,0,0,0,0,0,9.082874,30.909286,10.542306,0,0
1,3633,33.661133,20.165749,9.734952,0,0,0,9.149989,25.443377,12.542306,0,0,25.970476,0,0,28.34062,0,28.34062,24.986776,26.593904,11.957344
1,3453,37.814281,0,25.164486,0,0,26.593904,0,10.734952,25.084612,10.695099,0,0,0,0,0,9.082874,23.914688,0,0,11.957344
0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,316,0,0,0,0,0,0,0,0,0,0,0,0,21.914688,0,0,0,0,0,0,0
0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,9.957344,0,0,0,0,0,11.957344
1,1720,0,20.165749,25.164486,23.864071,12.282854,30.654306,0,10.734952,32.421391,5.347549,19.469904,0,0,0,11.957344,0,0,0,11.220378,11.957344
0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4168,36.637264,10.082874,9.734952,0,0,0,9.149989,10.734952,12.542306,5.347549,0,21.914688,10.957344,0,11.957344,0,11.957344,24.986776,11.220378,11.957344
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,193,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,155,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,3566,0,0,30.292007,0,0,29.004257,0,0,34.265842,16.363615,0,0,0,0,0,9.082874,30.909286,10.542306,0,0
0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2024,0,31.374628,25.164486,0,0,22.440756,0,10.734952,12.542306,10.695099,0,0,0,0,11.957344,0,11.957344,0,0,11.957344
1,1499,0,0,0,0,0,0,0,10.734952,0,0,0,0,0,0,11.957344,0,0,0,0,23.914688
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1437,0,10.082874,9.734952,0,0,0,0,0,29.727064,0,0,10.957344,0,0,0,0,11.957344,21.084612,0,0
1,1174,0,26.063852,9.734952,29.235415,0,0,0,10.734952,25.084612,0,0,0,0,0,23.914688,0,0,21.084612,0,0
0,280,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3344,0,10.082874,28.511621,0,0,11.220378,0,10.734952,0,12.674459,0,0,0,0,23.914688,0,23.914688,0,11.220378,11.957344
1,2894,0,20.165749,29.789162,0,0,29.004257,21.686787,10.734952,12.542306,0,0,10.957344,0,0,11.957344,0,23.914688,10.542306,11.220378,11.957344
1,2643,0,0,25.164486,0,0,29.004257,9.149989,10.734952,0,5.347549,0,0,21.914688,0,0,9.082874,0,0,22.440756,11.957344
0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,118,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,996,0,0,0,0,0,0,0,10.734952,0,0,0,10.957344,10.957344,0,0,0,0,0,0,11.957344
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1416,0,0,0,0,0,0,0,21.469904,12.542306,0,0,10.957344,0,0,11.957344,18.165749,0,0,11.220378,11.957344
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3446,0,20.165749,9.734952,0,0,0,0,0,0,10.695099,0,10.957344,0,0,0,9.082874,11.957344,21.084612,0,0
0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.165749,0,0,0,0
1,2101,0,0,0,0,0,0,0,10.734952,29.727064,0,0,25.970476,10.957344,0,0,0,11.957344,10.542306,0,0
1,3110,0,29.530613,23.073233,31.900087,12.282854,26.593904,0,10.734952,25.084612,14.609616,0,0,10.957344,0,11.957344,9.082874,23.914688,0,0,11.957344
1,1919,0,10.082874,23.073233,0,0,0,0,0,12.542306,0,0,0,0,0,0,0,0,0,0,0
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2050,33.661133,0,0,0,0,0,9.149989,0,0,0,0,10.957344,0,0,11.957344,0,0,0,0,23.914688
1,3182,0,20.165749,9.734952,0,0,0,9.149989,10.734952,29.727064,5.347549,0,21.914688,0,9.957344,11.957344,0,23.914688,0,29.004257,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.527714,0,0,0,0
1,3631,0,23.897858,19.469904,0,0,0,0,21.469904,29.727064,5.347549,0,21.914688,0,0,0,0,32.667713,21.084612,11.220378,0
1,2154,0,0,0,0,0,30.654306,0,0,0,0,0,0,0,0,0,0,0,0,0,11.957344
1,2579,0,0,0,0,0,0,0,10.734952,29.727064,0,0,10.957344,0,0,0,0,11.957344,10.542306,11.220378,11.957344
1,2174,0,0,0,0,0,30.654306,0,0,0,0,0,0,0,0,0,0,0,0,0,11.957344
0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,920,29.004257,0,0,0,0,0,0,10.734952,0,0,0,0,0,0,23.914688,0,0,21.084612,0,0
1,1215,0,10.082874,23.073233,0,0,0,0,21.469904,32.421391,0,0,0,0,0,0,0,0,21.084612,11.220378,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2510,0,23.897858,29.204857,0,0,22.440756,0,0,0,10.695099,0,0,0,0,23.914688,0,28.34062,0,11.220378,0
1,2797,0,27.546623,29.789162,0,0,31.887844,0,10.734952,29.727064,5.347549,0,0,0,0,11.957344,18.165749,11.957344,21.084612,11.220378,11.957344
1,2598,0,26.063852,28.511621,33.257061,12.282854,11.220378,9.149989,10.734952,25.084612,0,0,0,0,0,0,0,23.914688,21.084612,0,0
0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,911,0,0,0,0,0,0,0,0,0,0,0,0,25.970476,0,0,0,0,0,0,0
1,976,0,20.165749,19.469904,0,0,0,0,0,0,0,0,0,0,0,11.957344,0,11.957344,10.542306,0,0
1,106,0,0,0,0,0,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,536,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,455,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,1836,0,20.165749,19.469904,0,0,26.593904,0,21.469904,12.542306,0,0,0,0,0,0,0,11.957344,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1937,0,28.655106,28.511621,0,0,11.220378,9.149989,0,25.084612,15.197511,0,0,0,0,0,0,0,10.542306,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2630,0,0,0,0,0,0,0,10.734952,34.265842,5.347549,0,25.970476,0,0,11.957344,0,0,0,0,23.914688
1,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3143,0,20.165749,9.734952,0,0,0,9.149989,10.734952,25.084612,10.695099,0,21.914688,0,0,11.957344,0,23.914688,0,0,0
1,2859,0,28.655106,25.164486,0,0,11.220378,0,21.469904,36.733768,0,0,0,0,0,0,9.082874,11.957344,21.084612,0,11.957344
0,1252,0,0,0,0,0,0,0,0,0,0,0,0,21.914688,0,0,0,0,0,0,0
0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2722,34.334595,10.082874,0,0,0,0,9.149989,10.734952,25.084612,10.695099,0,21.914688,0,0,0,9.082874,0,10.542306,0,0
0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2364,33.661133,0,0,0,0,0,23.65238,0,38.379726,5.347549,0,10.957344,0,0,0,9.082874,11.957344,0,0,0
1,834,0,10.082874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.34062,21.084612,0,0
0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1457,0,29.530613,23.073233,0,0,0,0,10.734952,25.084612,12.674459,0,0,0,0,0,0,23.914688,10.542306,11.220378,0
1,607,0,0,0,0,0,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,0,0
0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
1,2495,0,26.063852,23.073233,29.438042,0,22.440756,9.149989,10.734952,12.542306,0,30.292007,0,0,0,11.957344,0,11.957344,10.542306,0,11.957344
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3296,0,10.082874,27.666325,0,0,22.440756,0,10.734952,29.727064,12.674459,0,0,0,0,11.957344,9.082874,32.667713,0,0,11.957344
1,2366,33.661133,0,0,0,0,0,23.65238,0,38.379726,5.347549,0,10.957344,0,0,0,9.082874,11.957344,0,0,0
1,644,0,0,0,0,0,0,0,0,12.542306,0,0,21.914688,0,0,0,9.082874,23.914688,0,0,0
1,3943,37.554001,20.165749,28.511621,0,0,30.654306,18.299978,10.734952,25.084612,14.609616,0,0,0,0,11.957344,9.082874,28.34062,10.542306,11.220378,11.957344
0,247,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,2802,0,0,0,0,0,0,0,21.469904,29.727064,10.695099,0,0,0,0,0,0,23.914688,0,11.220378,11.957344
0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,174,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,764,0,10.082874,9.734952,0,0,0,0,0,0,0,0,0,0,0,0,0,11.957344,10.542306,0,0
1,1579,0,10.082874,9.734952,0,0,0,0,0,29.727064,0,0,0,0,0,11.957344,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,170,0,0,9.734952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1072,0,0,19.469904,0,0,11.220378,0,0,0,5.347549,0,0,0,0,0,9.082874,0,0,0,0
1,1690,0,0,9.734952,0,0,0,0,0,12.542306,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.593904,0
0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2198,37.273289,0,0,0,0,11.220378,9.149989,10.734952,12.542306,10.695099,0,0,0,0,0,0,23.914688,10.542306,0,0
0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2852,0,0,9.734952,0,0,0,9.149989,10.734952,34.265842,5.347549,0,21.914688,0,0,11.957344,0,0,0,0,28.34062
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1678,0,10.082874,9.734952,0,0,0,0,0,25.084612,0,0,21.914688,0,0,11.957344,9.082874,0,10.542306,0,11.957344
1,3953,0,27.546623,25.164486,0,0,0,0,10.734952,12.542306,13.823215,0,0,0,0,23.914688,0,23.914688,21.084612,11.220378,0
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1869,36.637264,10.082874,0,0,0,11.220378,0,0,35.644707,0,0,0,0,0,0,0,11.957344,0,0,0
0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1036,0,0,19.469904,27.924854,0,0,0,0,12.542306,0,0,0,0,0,11.957344,0,0,10.542306,0,0
0,257,0,0,0,0,0,0,0,0,0,0,0,0,25.970476,0,0,0,0,0,0,0
1,2903,0,23.897858,27.666325,0,0,32.862122,9.149989,0,36.733768,0,0,0,0,0,11.957344,0,23.914688,21.084612,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1867,35.421162,10.082874,9.734952,0,0,11.220378,0,0,32.421391,5.347549,0,28.324326,0,0,0,0,23.914688,10.542306,0,0
0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3813,46.50782,26.063852,27.666325,0,0,11.220378,0,10.734952,29.727064,12.674459,0,0,10.957344,0,11.957344,0,0,24.986776,26.593904,0
0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,471,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3225,0,23.897858,9.734952,0,0,0,18.299978,10.734952,25.084612,0,0,0,0,0,0,0,0,0,11.220378,0
0,7021,0,0,0,0,0,0,0,0,0,18.245565,0,25.970476,28.324326,9.957344,0,18.165749,0,0,0,0
1,878,0,10.082874,19.469904,0,0,0,0,10.734952,25.084612,0,0,21.914688,0,0,0,0,0,10.542306,0,0
0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5510,0,33.980732,29.789162,0,0,0,9.149989,29.328114,40.953682,14.609616,0,10.957344,0,9.957344,0,0,23.914688,29.960791,26.593904,0
1,2842,32.862122,20.165749,23.073233,0,0,30.654306,0,10.734952,12.542306,0,0,0,0,0,11.957344,0,32.667713,0,0,0
0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12232,0,0,0,0,0,0,33.083782,21.469904,37.626919,0,0,21.914688,21.914688,0,11.957344,0,0,21.084612,22.440756,0
1,1674,0,23.897858,0,0,0,0,9.149989,10.734952,12.542306,0,0,0,0,0,11.957344,0,32.667713,21.084612,11.220378,11.957344
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,154,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,128,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3176,0,0,9.734952,0,0,0,9.149989,21.469904,34.265842,0,0,10.957344,10.957344,0,11.957344,0,36.589729,0,22.440756,0
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2491,0,10.082874,25.164486,0,0,29.004257,0,0,32.421391,15.197511,0,0,0,0,11.957344,0,11.957344,24.986776,22.440756,0
1,2895,0,10.082874,9.734952,0,0,0,0,0,12.542306,10.695099,0,10.957344,0,0,23.914688,0,0,0,0,11.957344
1,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.220378,0
0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1957,0,0,0,0,0,0,0,10.734952,34.265842,0,0,10.957344,0,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2053,0,20.165749,23.073233,0,0,0,9.149989,0,35.644707,0,0,0,0,0,23.914688,9.082874,0,21.084612,0,11.957344
1,2341,30.654306,0,0,0,0,0,9.149989,0,0,0,0,10.957344,0,0,0,0,0,0,11.220378,0
0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,569,0,0,9.734952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2965,0,23.897858,25.164486,0,0,0,21.686787,21.469904,35.644707,0,0,0,0,0,0,0,11.957344,27.251467,22.440756,0
0,110,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,2870,0,0,9.734952,33.131748,0,0,0,0,34.265842,0,0,0,0,0,11.957344,0,0,0,11.220378,11.957344
1,2974,36.969002,23.897858,26.596092,0,0,30.654306,0,10.734952,29.727064,14.609616,0,0,0,0,23.914688,9.082874,30.909286,10.542306,0,11.957344
0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1493,33.661133,0,0,0,0,11.220378,9.149989,0,34.265842,0,0,10.957344,0,0,11.957344,0,11.957344,0,22.440756,11.957344
1,335,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,11.957344,0,0,0
1,3185,38.05669,0,27.666325,0,0,29.004257,0,10.734952,25.084612,15.197511,0,0,0,0,23.914688,9.082874,28.34062,0,0,0
0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2248,38.05669,27.546623,29.204857,0,0,22.440756,0,0,25.084612,13.823215,0,0,0,0,23.914688,0,11.957344,10.542306,0,23.914688
1,3231,0,33.746838,23.073233,0,0,0,0,27.749449,32.421391,0,0,0,0,0,11.957344,0,30.909286,33.280582,0,0
1,1142,0,26.063852,19.469904,0,0,29.004257,0,10.734952,0,0,0,0,0,0,0,0,0,10.542306,11.220378,0
1,213,0,0,0,0,0,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,295,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,2658,0,20.165749,9.734952,0,0,0,18.299978,10.734952,0,0,0,0,0,0,23.914688,0,28.34062,21.084612,11.220378,0
0,149,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,9.082874,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1906,31.887844,10.082874,19.469904,26.204857,6.141427,0,9.149989,10.734952,29.727064,0,29.204857,0,0,0,11.957344,0,11.957344,21.084612,0,0
1,1938,0,20.165749,0,0,0,22.440756,9.149989,10.734952,0,0,0,21.914688,10.957344,0,0,0,11.957344,10.542306,0,11.957344
0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,19806,0,0,0,0,0,0,0,0,25.084612,0,0,31.140312,0,0,0,21.527714,0,21.084612,0,11.957344
1,3136,0,26.063852,9.734952,0,0,0,0,10.734952,37.626919,10.695099,0,21.914688,0,0,11.957344,0,30.909286,10.542306,11.220378,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6154,0,0,0,0,0,0,0,27.749449,25.084612,0,0,0,0,0,0,18.165749,0,0,0,11.957344
1,1634,0,23.897858,19.469904,0,0,22.440756,0,10.734952,25.084612,12.674459,0,0,0,0,0,0,0,0,0,11.957344
1,2467,33.661133,23.897858,19.469904,0,0,0,0,0,12.542306,5.347549,0,0,0,0,11.957344,0,0,0,0,11.957344
1,2857,0,10.082874,19.469904,0,0,30.654306,0,0,25.084612,15.197511,0,0,0,0,0,9.082874,0,10.542306,11.220378,0
0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
